id,shopId,locationId,productId,productName,action,changeBaseQty,oldStockBaseQty,newStockBaseQty,purchaseBillAmount,purchaseBillAmountPaise,calculatedBuyRate,calculatedBuyRatePaise,invoiceNumber,purchasePaymentStatus,purchasePaymentMode,purchasePaidAmount,purchasePaidAmountPaise,purchaseDueAmount,purchaseDueAmountPaise,purchaseDueDate,supplierName,damageLossValue,damageLossValuePaise,billId,clientMovementId,idempotencyKey,sourceDeviceId,sourceType,sourceId,note,createdAt,updatedAt
cms4xrxga8a7s2y2h2g1p8ww4,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1giz00gj2y2hs33f88yq,Lux Soap 100g,sale,-1,108,107,0,,0,,,paid,,0,,0,,,,0,,cms4xrxfp8a732y2hbrk645ew,sim-2026-07-25-11988-463440:stock:cms4x1giz00gj2y2hs33f88yq,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11988-463440:stock:cms4x1giz00gj2y2hs33f88yq,sim-counter-2-tablet,bill,cms4xrxfp8a732y2hbrk645ew,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.589Z
cms4xrxg68a7q2y2hz3zn4s5e,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e20007s2y2h53t5rl35,Amul Ghee 500ml,sale,-2,41,39,0,,0,,,paid,,0,,0,,,,0,,cms4xrxfp8a732y2hbrk645ew,sim-2026-07-25-11988-463440:stock:cms4x1e20007s2y2h53t5rl35,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11988-463440:stock:cms4x1e20007s2y2h53t5rl35,sim-counter-2-tablet,bill,cms4xrxfp8a732y2hbrk645ew,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.589Z
cms4xrxg48a7o2y2hzia174pn,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dih005s2y2h8bi764zg,Tomato,sale,-2000,18307,16307,0,,0,,,paid,,0,,0,,,,0,,cms4xrxfp8a732y2hbrk645ew,sim-2026-07-25-11988-463440:stock:cms4x1dih005s2y2h8bi764zg,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11988-463440:stock:cms4x1dih005s2y2h8bi764zg,sim-counter-2-tablet,bill,cms4xrxfp8a732y2hbrk645ew,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.589Z
cms4xrxg18a7m2y2h4lvpjd0d,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hl500k12y2h3grqn4ky,Dairy Milk 50g,sale,-2,106,104,0,,0,,,paid,,0,,0,,,,0,,cms4xrxfp8a732y2hbrk645ew,sim-2026-07-25-11988-463440:stock:cms4x1hl500k12y2h3grqn4ky,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11988-463440:stock:cms4x1hl500k12y2h3grqn4ky,sim-counter-2-tablet,bill,cms4xrxfp8a732y2hbrk645ew,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.589Z
cms4xrxfy8a7k2y2h19y2jg5i,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e9u008j2y2hg33d14zv,Britannia Brown Bread,sale,-2,39,37,0,,0,,,paid,,0,,0,,,,0,,cms4xrxfp8a732y2hbrk645ew,sim-2026-07-25-11988-463440:stock:cms4x1e9u008j2y2hg33d14zv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11988-463440:stock:cms4x1e9u008j2y2hg33d14zv,sim-counter-2-tablet,bill,cms4xrxfp8a732y2hbrk645ew,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.589Z
cms4xrxfw8a7i2y2hdvzc9xei,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dfq005j2y2hucy7fe5c,Potato,sale,-1000,38864,37864,0,,0,,,paid,,0,,0,,,,0,,cms4xrxfp8a732y2hbrk645ew,sim-2026-07-25-11988-463440:stock:cms4x1dfq005j2y2hucy7fe5c,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11988-463440:stock:cms4x1dfq005j2y2hucy7fe5c,sim-counter-2-tablet,bill,cms4xrxfp8a732y2hbrk645ew,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.589Z
cms4xrxey8a6q2y2hqkie072b,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1eu000aj2y2htqmn5knf,Maggi Noodles 70g,sale,-1,477,476,0,,0,,,paid,,0,,0,,,,0,,cms4xrxef8a612y2hhbruhby2,sim-2026-07-25-11987-99403:stock:cms4x1eu000aj2y2htqmn5knf,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11987-99403:stock:cms4x1eu000aj2y2htqmn5knf,sim-counter-2-tablet,bill,cms4xrxef8a612y2hhbruhby2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.544Z
cms4xrxew8a6o2y2ha1y5t7um,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1h4u00ij2y2hgzl42j9o,Vim Liquid 500ml,sale,-1,31,30,0,,0,,,paid,,0,,0,,,,0,,cms4xrxef8a612y2hhbruhby2,sim-2026-07-25-11987-99403:stock:cms4x1h4u00ij2y2hgzl42j9o,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11987-99403:stock:cms4x1h4u00ij2y2hgzl42j9o,sim-counter-2-tablet,bill,cms4xrxef8a612y2hhbruhby2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.544Z
cms4xrxeu8a6m2y2hslm744rg,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ez200b12y2hmv3r8cqk,Tata Tea Gold 500g,sale,-1,36,35,0,,0,,,paid,,0,,0,,,,0,,cms4xrxef8a612y2hhbruhby2,sim-2026-07-25-11987-99403:stock:cms4x1ez200b12y2hmv3r8cqk,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11987-99403:stock:cms4x1ez200b12y2hmv3r8cqk,sim-counter-2-tablet,bill,cms4xrxef8a612y2hhbruhby2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.544Z
cms4xrxes8a6k2y2h4gd7yw36,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hfy00jj2y2hu6wjbb6f,Good Knight Refill 45ml,sale,-3,65,62,0,,0,,,paid,,0,,0,,,,0,,cms4xrxef8a612y2hhbruhby2,sim-2026-07-25-11987-99403:stock:cms4x1hfy00jj2y2hu6wjbb6f,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11987-99403:stock:cms4x1hfy00jj2y2hu6wjbb6f,sim-counter-2-tablet,bill,cms4xrxef8a612y2hhbruhby2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.544Z
cms4xrxeq8a6i2y2h3ixku2eg,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ehi009a2y2h9wqaun2a,Britannia Marie Gold 250g,sale,-1,113,112,0,,0,,,paid,,0,,0,,,,0,,cms4xrxef8a612y2hhbruhby2,sim-2026-07-25-11987-99403:stock:cms4x1ehi009a2y2h9wqaun2a,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11987-99403:stock:cms4x1ehi009a2y2h9wqaun2a,sim-counter-2-tablet,bill,cms4xrxef8a612y2hhbruhby2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.544Z
cms4xrxen8a6g2y2hfiqyqq9i,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fhy00cs2y2h2krlx8w0,Frooti 200ml,sale,-1,323,322,0,,0,,,paid,,0,,0,,,,0,,cms4xrxef8a612y2hhbruhby2,sim-2026-07-25-11987-99403:stock:cms4x1fhy00cs2y2h2krlx8w0,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-2-tablet:sim-2026-07-25-11987-99403:stock:cms4x1fhy00cs2y2h2krlx8w0,sim-counter-2-tablet,bill,cms4xrxef8a612y2hhbruhby2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.544Z
cms4xrxdr8a5o2y2hjac0k73x,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ewj00as2y2h7bfvjjog,Maggi Noodles 8-pack,sale,-2,46,44,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1ewj00as2y2h7bfvjjog,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1ewj00as2y2h7bfvjjog,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxdp8a5m2y2htsd4iy2o,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hnp00ka2y2h9xjef1u1,5 Star 25g,sale,-1,180,179,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1hnp00ka2y2h9xjef1u1,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1hnp00ka2y2h9xjef1u1,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxdn8a5k2y2hnzb8wgpx,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gw600hs2y2hitetmlyi,Ariel Detergent 1kg,sale,-2,39,37,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1gw600hs2y2hitetmlyi,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1gw600hs2y2hitetmlyi,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxdl8a5i2y2h8032vyee,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fd200ca2y2h8h84kfa8,Coca-Cola 750ml,sale,-1,110,109,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1fd200ca2y2h8h84kfa8,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1fd200ca2y2h8h84kfa8,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxdj8a5g2y2hfuwirff8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hai00j12y2hyurlks8q,Lizol Floor Cleaner 500ml,sale,-2,40,38,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1hai00j12y2hyurlks8q,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1hai00j12y2hyurlks8q,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxdh8a5e2y2hx33f24pq,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ecc008s2y2hele9j69k,Parle-G Biscuit 100g,sale,-2,362,360,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1ecc008s2y2hele9j69k,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1ecc008s2y2hele9j69k,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxdg8a5c2y2hl4sakzpw,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hqe00kj2y2hsccjgln7,KitKat 4-finger,sale,-1,247,246,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1hqe00kj2y2hsccjgln7,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1hqe00kj2y2hsccjgln7,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxde8a5a2y2hm8redd3d,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1g1y00es2y2ha9miqcos,Everest Turmeric 200g,sale,-1,65,64,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1g1y00es2y2ha9miqcos,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1g1y00es2y2ha9miqcos,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxdc8a582y2hstu52tey,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fty00e12y2h74bqagg3,Tata Salt 1kg,sale,-3,247,244,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1fty00e12y2h74bqagg3,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1fty00e12y2h74bqagg3,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxda8a562y2hxlbyfmze,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ef200912y2h0d4tjbei,Britannia Good Day 100g,sale,-1,284,283,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1ef200912y2h0d4tjbei,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1ef200912y2h0d4tjbei,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxd88a542y2hm7kghx67,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dzj007j2y2hv0cbtxof,Amul Masti Dahi 400g,sale,-3,67,64,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x1dzj007j2y2hv0cbtxof,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x1dzj007j2y2hv0cbtxof,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxd58a522y2hemni6wna,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x2cls0bht2y2hbmiulyck,Amul Cheese Slices 200g,sale,-1,24,23,0,,0,,,paid,,0,,0,,,,0,,cms4xrxcx8a4h2y2hxf04g11s,sim-2026-07-25-11986-960911:stock:cms4x2cls0bht2y2hbmiulyck,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11986-960911:stock:cms4x2cls0bht2y2hbmiulyck,sim-counter-desktop-01,bill,cms4xrxcx8a4h2y2hxf04g11s,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.488Z
cms4xrxc88a442y2hvg05pde3,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ckq002j2y2hclqar1cp,Toor Dal (loose),sale,-500,19337,18837,0,,0,,,paid,,0,,0,,,,0,,cms4xrxby8a3r2y2hkja7wi3n,sim-2026-07-25-11985-887005:stock:cms4x1ckq002j2y2hclqar1cp,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11985-887005:stock:cms4x1ckq002j2y2hclqar1cp,sim-counter-desktop-01,bill,cms4xrxby8a3r2y2hkja7wi3n,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.456Z
cms4xrxc58a422y2hycef64b3,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1fkb00d12y2hx4buamha,Bisleri Water 1L,sale,-1,319,318,0,,0,,,paid,,0,,0,,,,0,,cms4xrxby8a3r2y2hkja7wi3n,sim-2026-07-25-11985-887005:stock:cms4x1fkb00d12y2hx4buamha,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11985-887005:stock:cms4x1fkb00d12y2hx4buamha,sim-counter-desktop-01,bill,cms4xrxby8a3r2y2hkja7wi3n,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.456Z
cms4xrxba8a3c2y2hjvtwlys0,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dzj007j2y2hv0cbtxof,Amul Masti Dahi 400g,sale,-1,68,67,0,,0,,,paid,,0,,0,,,,0,,cms4xrxat8a2q2y2h4kkg3got,sim-2026-07-25-11984-964464:stock:cms4x1dzj007j2y2hv0cbtxof,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11984-964464:stock:cms4x1dzj007j2y2hv0cbtxof,sim-counter-desktop-01,bill,cms4xrxat8a2q2y2h4kkg3got,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.414Z
cms4xrxb88a3a2y2hzr9hq1bk,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x38hw0nsc2y2h550as3v2,Oreo Biscuit 120g,sale,-1,131,130,0,,0,,,paid,,0,,0,,,,0,,cms4xrxat8a2q2y2h4kkg3got,sim-2026-07-25-11984-964464:stock:cms4x38hw0nsc2y2h550as3v2,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11984-964464:stock:cms4x38hw0nsc2y2h550as3v2,sim-counter-desktop-01,bill,cms4xrxat8a2q2y2h4kkg3got,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.414Z
cms4xrxb68a382y2h7ode82mq,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ewj00as2y2h7bfvjjog,Maggi Noodles 8-pack,sale,-1,47,46,0,,0,,,paid,,0,,0,,,,0,,cms4xrxat8a2q2y2h4kkg3got,sim-2026-07-25-11984-964464:stock:cms4x1ewj00as2y2h7bfvjjog,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11984-964464:stock:cms4x1ewj00as2y2h7bfvjjog,sim-counter-desktop-01,bill,cms4xrxat8a2q2y2h4kkg3got,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.414Z
cms4xrxb48a362y2hvoypb41f,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1eri00aa2y2ht2lzmklh,Lays Classic Salted 52g,sale,-1,222,221,0,,0,,,paid,,0,,0,,,,0,,cms4xrxat8a2q2y2h4kkg3got,sim-2026-07-25-11984-964464:stock:cms4x1eri00aa2y2ht2lzmklh,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11984-964464:stock:cms4x1eri00aa2y2ht2lzmklh,sim-counter-desktop-01,bill,cms4xrxat8a2q2y2h4kkg3got,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.414Z
cms4xrxb28a342y2hsl3jriod,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1hwf00l12y2hl6un3z59,Agarbatti Pack (20 sticks),sale,-2,111,109,0,,0,,,paid,,0,,0,,,,0,,cms4xrxat8a2q2y2h4kkg3got,sim-2026-07-25-11984-964464:stock:cms4x1hwf00l12y2hl6un3z59,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11984-964464:stock:cms4x1hwf00l12y2hl6un3z59,sim-counter-desktop-01,bill,cms4xrxat8a2q2y2h4kkg3got,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.414Z
cms4xrxaz8a322y2h1odmzxgk,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ehi009a2y2h9wqaun2a,Britannia Marie Gold 250g,sale,-1,114,113,0,,0,,,paid,,0,,0,,,,0,,cms4xrxat8a2q2y2h4kkg3got,sim-2026-07-25-11984-964464:stock:cms4x1ehi009a2y2h9wqaun2a,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11984-964464:stock:cms4x1ehi009a2y2h9wqaun2a,sim-counter-desktop-01,bill,cms4xrxat8a2q2y2h4kkg3got,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.414Z
cms4xrxa48a2d2y2h1esdqpf1,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e4m00812y2hywidkuoi,Mother Dairy Paneer 200g,sale,-1,36,35,0,,0,,,paid,,0,,0,,,,0,,cms4xrx9u8a242y2h0vnax22n,sim-2026-07-25-11983-451129:stock:cms4x1e4m00812y2hywidkuoi,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11983-451129:stock:cms4x1e4m00812y2hywidkuoi,sim-counter-desktop-01,bill,cms4xrx9u8a242y2h0vnax22n,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.379Z
cms4xrxa18a2b2y2hp84nfixh,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ecc008s2y2hele9j69k,Parle-G Biscuit 100g,sale,-1,363,362,0,,0,,,paid,,0,,0,,,,0,,cms4xrx9u8a242y2h0vnax22n,sim-2026-07-25-11983-451129:stock:cms4x1ecc008s2y2hele9j69k,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11983-451129:stock:cms4x1ecc008s2y2hele9j69k,sim-counter-desktop-01,bill,cms4xrx9u8a242y2h0vnax22n,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.379Z
cms4xrx958a1r2y2hadqozrhw,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ge900g12y2h0j2316sz,Close Up Red 150g,sale,-1,69,68,0,,0,,,paid,,0,,0,,,,0,,cms4xrx8r8a192y2hs2lv4aa2,sim-2026-07-25-11982-458387:stock:cms4x1ge900g12y2h0j2316sz,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11982-458387:stock:cms4x1ge900g12y2h0j2316sz,sim-counter-desktop-01,bill,cms4xrx8r8a192y2hs2lv4aa2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.341Z
cms4xrx938a1p2y2hhq5krmjz,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1dfq005j2y2hucy7fe5c,Potato,sale,-500,39364,38864,0,,0,,,paid,,0,,0,,,,0,,cms4xrx8r8a192y2hs2lv4aa2,sim-2026-07-25-11982-458387:stock:cms4x1dfq005j2y2hucy7fe5c,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11982-458387:stock:cms4x1dfq005j2y2hucy7fe5c,sim-counter-desktop-01,bill,cms4xrx8r8a192y2hs2lv4aa2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.341Z
cms4xrx918a1n2y2hg2wu06j3,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1gtg00hj2y2hvbanyg3p,Surf Excel Easy Wash 1kg,sale,-1,89,88,0,,0,,,paid,,0,,0,,,,0,,cms4xrx8r8a192y2hs2lv4aa2,sim-2026-07-25-11982-458387:stock:cms4x1gtg00hj2y2hvbanyg3p,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11982-458387:stock:cms4x1gtg00hj2y2hvbanyg3p,sim-counter-desktop-01,bill,cms4xrx8r8a192y2hs2lv4aa2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.341Z
cms4xrx8z8a1l2y2hfg3ig1se,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1e9u008j2y2hg33d14zv,Britannia Brown Bread,sale,-1,40,39,0,,0,,,paid,,0,,0,,,,0,,cms4xrx8r8a192y2hs2lv4aa2,sim-2026-07-25-11982-458387:stock:cms4x1e9u008j2y2hg33d14zv,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11982-458387:stock:cms4x1e9u008j2y2hg33d14zv,sim-counter-desktop-01,bill,cms4xrx8r8a192y2hs2lv4aa2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.341Z
cms4xrx8x8a1j2y2h3v1z94r8,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1eu000aj2y2htqmn5knf,Maggi Noodles 70g,sale,-1,478,477,0,,0,,,paid,,0,,0,,,,0,,cms4xrx8r8a192y2hs2lv4aa2,sim-2026-07-25-11982-458387:stock:cms4x1eu000aj2y2htqmn5knf,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11982-458387:stock:cms4x1eu000aj2y2htqmn5knf,sim-counter-desktop-01,bill,cms4xrx8r8a192y2hs2lv4aa2,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.341Z
cms4xrx858a0w2y2h3n2by4g6,cms4x1boo00052y2h3hfzrnkq,cms4x1j9a00rg2y2hggs38yul,cms4x1ef200912y2h0d4tjbei,Britannia Good Day 100g,sale,-1,285,284,0,,0,,,paid,,0,,0,,,,0,,cms4xrx7y8a0m2y2hdftitdy5,sim-2026-07-25-11981-319430:stock:cms4x1ef200912y2h0d4tjbei,create-bill:cms4x1boo00052y2h3hfzrnkq:sim-counter-desktop-01:sim-2026-07-25-11981-319430:stock:cms4x1ef200912y2h0d4tjbei,sim-counter-desktop-01,bill,cms4xrx7y8a0m2y2hdftitdy5,,2026-07-25T07:00:00.000Z,2026-07-28T17:35:10.313Z
